vin,price,condition,fuel,size,type,odometer,state,lat,long
JTJBM7FX4H5163109,34999,excellent,gas,full-size,SUV,41287.0,fl,28.4661,-81.3964
JHMGE8H34DC027539,10995,excellent,gas,sub-compact,sedan,50000.0,az,32.25,-110.887
1FADP3H2XHL237390,11995,excellent,gas,compact,sedan,47000.0,az,32.25,-110.887
3C4PDCBG5HT521650,13995,excellent,gas,mid-size,SUV,57000.0,az,32.25,-110.887
2FMHK6DC0CBD07980,12995,excellent,gas,full-size,sedan,106000.0,az,32.25,-110.887
YV1TS592361434550,5695,excellent,gas,mid-size,sedan,114000.0,az,32.25,-110.887
KNALD124X55067106,4190,excellent,gas,full-size,sedan,159774.0,az,32.2367,-110.866
1G1PA5SH7F7294727,11995,excellent,gas,compact,sedan,35000.0,az,32.25,-110.887
5FNRL38699B032369,6995,excellent,gas,full-size,SUV,177600.0,az,32.2691,-110.984
5XXGM4A75FG374598,7700,good,gas,full-size,sedan,146395.0,az,32.2504,-110.96600000000001
2G1WC5E3XD1109120,5400,good,gas,mid-size,sedan,141668.0,az,32.2504,-110.96600000000001
3N1CE2CP7GL401869,6000,good,gas,compact,hatchback,72240.0,az,32.2504,-110.96600000000001
3N1AB7AP4FY330552,6700,good,gas,mid-size,sedan,80400.0,az,32.2504,-110.96600000000001
1G2FSXKL396043276,3500,excellent,gas,full-size,coupe,63000.0,ri,41.8138,-71.3688
4T1BE46K59U857779,6495,fair,gas,full-size,sedan,152000.0,ri,41.7336,-71.5479
1FTEX1CG3GKD25840,20995,excellent,gas,full-size,pickup,94599.0,az,32.2078,-110.89
1FT7W2B6XFEC97476,22995,excellent,gas,full-size,pickup,105317.0,az,32.2078,-110.89
1C3CDFBB2FD306769,8995,excellent,gas,mid-size,sedan,86667.0,az,32.2078,-110.89
3FA6P0HD0GR282573,11995,excellent,gas,mid-size,sedan,78175.0,az,32.2078,-110.89
2GNFLFEK9H6241273,10995,excellent,gas,full-size,SUV,107679.0,az,32.2078,-110.89
19XFB2F54DE092584,11200,excellent,gas,compact,sedan,58000.0,az,32.2067,-110.89200000000001
1G11C5SL3FF352522,8350,excellent,gas,mid-size,sedan,36104.0,az,32.1589,-110.936
1N6ED26T41C317977,3750,excellent,gas,mid-size,pickup,97000.0,az,32.2068,-110.89200000000001
3MZBM1U79FM139069,14995,excellent,gas,compact,sedan,22000.0,az,32.25,-110.887
1C3CCBAB4EN210695,8995,excellent,gas,mid-size,sedan,89000.0,az,32.25,-110.887
2G1FA1E37E9190613,13995,excellent,gas,compact,coupe,115000.0,az,32.25,-110.887
1ZVBP8CF1C5249723,16995,excellent,gas,sub-compact,coupe,94000.0,az,32.25,-110.887
4T1BE32K62U009299,3490,excellent,gas,mid-size,sedan,217250.0,az,32.2367,-110.866
A56T065973,52995,like new,gas,full-size,coupe,300.0,me,44.0948,-70.23899999999999
5YFBURHE1GP529068,11900,like new,gas,mid-size,sedan,69015.0,az,32.26,-110.961
1GC0CUEG7FZ126820,20995,excellent,gas,full-size,pickup,125763.0,az,33.4141,-111.62
1G1RD6E43BU103119,7200,excellent,gas,compact,sedan,108697.0,az,32.2367,-110.866
1G1ZJ5SU4GF307608,12900,like new,hybrid,full-size,sedan,36000.0,az,32.26,-110.961
4S3BH675X47633513,3500,good,gas,full-size,wagon,185000.0,az,32.236,-110.935
1FT7W2A66CEA81847,10995,excellent,gas,full-size,pickup,194343.0,az,32.2078,-110.89
1G1BE5SM3G7301654,9995,excellent,gas,compact,sedan,116350.0,az,32.2078,-110.89
1NXBR30E07Z904005,4200,excellent,gas,compact,sedan,138000.0,ia,42.4845,-92.325
WMWXP5C58K2H30647,20000,like new,gas,compact,hatchback,10000.0,md,39.1041,-76.619
1C6RR6ZMXFS638217,0,excellent,diesel,full-size,pickup,116425.0,ar,33.2117,-92.6566
1FTSX21568ED83726,11995,excellent,gas,full-size,pickup,136458.0,az,32.2078,-110.89
1C3CDZCB0EN134024,6995,excellent,gas,mid-size,sedan,86202.0,az,32.2078,-110.89
5FNRL5H94BB090580,10450,excellent,gas,full-size,mini-van,171450.0,az,32.58,-111.34100000000001
FJ4064572,11850,good,gas,full-size,truck,194357.0,md,40.0082,-78.3042
2T1BR12E82CS35292,3995,excellent,gas,compact,sedan,75075.0,md,39.124,-76.488
KNDPB3AC9F7759331,14995,excellent,gas,mid-size,SUV,51000.0,az,32.25,-110.887
1GBE4C1217F409244,22500,good,diesel,full-size,truck,164773.0,md,40.3812,-76.4368
JTMWFREV5FD066160,16995,excellent,gas,mid-size,SUV,57000.0,az,32.25,-110.887
3N1CE2CP1FL434817,8995,excellent,gas,mid-size,sedan,44000.0,az,32.25,-110.887
1FMYU04156KB35574,5100,good,gas,mid-size,SUV,157557.0,az,32.2504,-110.96600000000001
WDCOJ6EB5KF595884,60000,new,gas,mid-size,coupe,11200.0,md,39.5483,-76.6819
5NPEB4AC0CH378567,6600,good,gas,mid-size,sedan,99944.0,az,32.2504,-110.96600000000001
3FA6P0H78DR268314,7995,good,gas,mid-size,sedan,115456.0,az,32.1956,-110.874
1G1ZD5ST9JF149756,15995,excellent,gas,mid-size,sedan,42000.0,az,32.25,-110.887
4T1CA38P95U046533,4995,good,gas,compact,coupe,153872.0,az,32.1956,-110.874
1C3CDFAA3GD504531,8995,excellent,gas,mid-size,sedan,87000.0,az,32.25,-110.887
1FADP3F22EL113239,5400,good,gas,mid-size,sedan,92778.0,az,32.2504,-110.96600000000001
1C3CCCAB6GN170029,8800,excellent,gas,full-size,sedan,69032.0,az,32.2504,-110.96600000000001
1GNSCJE05BR318281,10995,excellent,gas,full-size,SUV,155971.0,az,32.2078,-110.89
1C3CCBCG7DN554514,9995,excellent,gas,mid-size,sedan,63000.0,az,32.25,-110.887
2HGFA1F61AH532302,7800,excellent,gas,mid-size,sedan,104421.0,md,39.4269,-76.7769
1G4PR5SK3F4161441,11995,excellent,gas,compact,sedan,60000.0,az,32.25,-110.887
KMHD35LE0DU110263,10295,excellent,gas,sub-compact,sedan,57000.0,az,32.25,-110.887
2C4RDGCG0ER356295,24733,excellent,gas,mid-size,mini-van,53280.0,md,36.6434,-76.242
KNAFK4A60F5425497,9695,excellent,gas,mid-size,sedan,64000.0,az,32.25,-110.887
2T2GK31U47C003507,8590,excellent,gas,full-size,SUV,180760.0,az,32.2367,-110.866
1FADP3F29EL381124,9995,excellent,gas,compact,sedan,30000.0,az,32.25,-110.887
JF2SH6ACXAH724473,6995,excellent,gas,mid-size,SUV,176000.0,az,32.25,-110.887
KNALD124X55067106,4190,excellent,gas,full-size,sedan,159774.0,az,32.2367,-110.866
1NXBR32E24Z337207,5500,good,gas,mid-size,sedan,129588.0,md,39.2802,-76.865
1FDWE3F63KDC41860,41733,like new,gas,full-size,van,983.0,md,36.6434,-76.242
1FTFW1ET6DKD70669,15995,excellent,gas,full-size,pickup,155477.0,az,32.2078,-110.89
2C7WDGBG8ER424933,15995,excellent,gas,mid-size,mini-van,141254.0,az,32.2078,-110.89
1GCWGAFP0J1198428,15933,excellent,gas,full-size,van,144138.0,md,36.6434,-76.242
1GCNCPEX3CZ321770,16995,excellent,gas,full-size,pickup,84832.0,az,33.4141,-111.62
JM1BL1UF3C1546097,8400,like new,gas,compact,sedan,54690.0,az,32.3036,-110.994
1FADP5AU6DL504252,8995,excellent,hybrid,compact,sedan,116000.0,az,32.25,-110.887
JTDKB20U177618785,7995,excellent,hybrid,mid-size,sedan,107000.0,az,32.25,-110.887
1C3CDFBB3ED824596,8995,excellent,gas,mid-size,sedan,75000.0,az,32.25,-110.887
1FBSS31S63HB53593,0,good,gas,full-size,van,15311.0,az,33.8797,-117.535
JF1GE6A64AH505845,6995,excellent,gas,compact,sedan,112000.0,az,32.25,-110.887
WBACH9342YLM92322,9000,good,gas,compact,convertible,68561.0,md,39.5394,-76.3564
1FDBF3E65GEA85139,16995,excellent,gas,full-size,pickup,94917.0,az,32.2078,-110.89
1FDRE14W31HA25342,9000,excellent,gas,full-size,van,129800.0,md,39.2125,-76.9515
JB7FJ43SXKJ003206,7999,excellent,gas,mid-size,SUV,96861.0,md,39.3914,-76.4871
3N1AB7APXFY229385,6200,good,gas,mid-size,sedan,125045.0,az,32.2504,-110.96600000000001
3N1AB7AP3DL758574,5600,good,gas,mid-size,sedan,90546.0,az,32.2504,-110.96600000000001
5XYZK4AG5CG134148,6500,excellent,gas,full-size,SUV,172082.0,az,32.2504,-110.96600000000001
1C3CCBAB2EN212977,5750,good,gas,mid-size,sedan,95200.0,az,32.2504,-110.96600000000001
JTHBA30G645022838,5495,good,gas,compact,sedan,120876.0,az,32.1956,-110.874
KL8CA6SA8HC812393,0,excellent,gas,sub-compact,sedan,2303.0,ia,41.5423,-93.6252
WDDGF8BB4CR194077,0,excellent,gas,compact,sedan,96544.0,ia,41.5423,-93.6252
2HNYD2H41BH525412,0,excellent,gas,mid-size,SUV,133297.0,ia,41.5423,-93.6252
3VWPL7AJ4DM646535,0,excellent,diesel,full-size,wagon,76057.0,ia,41.5423,-93.6252
5N3ZA0NE9AN908933,0,excellent,gas,full-size,SUV,188388.0,ia,41.5423,-93.6252
2T2HK31U29C118968,0,excellent,gas,full-size,SUV,138249.0,ia,41.5423,-93.6252
1FTNF20588ED94969,0,excellent,gas,full-size,truck,103254.0,ia,41.5423,-93.6252
3GYFNFE37CS585247,0,excellent,gas,full-size,SUV,156729.0,ia,41.5423,-93.6252
1HGCP263X9A017791,5500,good,gas,mid-size,sedan,142800.0,md,39.3746,-76.8002
1FDKF38M9NNA48277,3000,fair,diesel,full-size,truck,250000.0,ia,41.6753,-93.2437
1GDE5C1215F533158,12900,good,diesel,full-size,truck,187565.0,md,40.3812,-76.4368
1HGCS1B80BA016987,9500,excellent,gas,full-size,coupe,114750.0,md,39.2815,-76.5709
3C6RR7KT2FG683327,15495,good,gas,full-size,pickup,151900.0,ia,39.9153,-94.8088
1FDXF46F72ED12057,23700,good,diesel,full-size,truck,51339.0,md,40.3812,-76.4368
1GDJ7C1BX9F410148,8900,good,diesel,full-size,truck,170529.0,md,40.3812,-76.4368
JL6DEM1E33K001423,10900,good,diesel,full-size,truck,196508.0,md,40.3316,-76.3976
1FBNE31L26DB27808,8750,excellent,gas,full-size,van,49600.0,az,31.5365,-110.26700000000001
3GNCA23V09S595104,4400,excellent,gas,mid-size,SUV,116600.0,ia,41.6149,-93.2315
1FT7W3BT0HED35263,38950,excellent,diesel,full-size,truck,117317.0,ia,43.8637,-95.1138
1FTEF14N4SNB28697,1250,salvage,gas,full-size,pickup,100000.0,md,39.2548,-76.8001
1N4AL3AP6HC287076,11900,excellent,gas,mid-size,sedan,72427.0,md,39.3182,-76.6085
2C3CCADT6CH315713,15250,excellent,gas,full-size,sedan,95700.0,md,39.931,-77.65899999999999
5J6RE4H77AL045433,8700,good,gas,mid-size,SUV,149950.0,md,40.0468,-77.5281
KL8CB6SA1HC825189,10168,like new,gas,sub-compact,hatchback,18815.0,ia,39.7966,-93.5509
5NPE34AF0FH113739,12826,excellent,gas,full-size,sedan,46430.0,ia,39.7966,-93.5509
1FMHK7D81CGA27611,9250,excellent,gas,full-size,SUV,168625.0,az,32.2367,-110.866
WVGFM77L79D038141,11900,excellent,diesel,full-size,SUV,150000.0,az,32.2474,-110.949
1C6SRFFT5LN132575,40712,excellent,gas,full-size,truck,2166.0,ia,39.7966,-93.5509
1HGCP2F49AA000882,6999,excellent,gas,mid-size,sedan,108000.0,ia,42.4845,-92.325
2C4RC1N7XKR561812,36593,like new,hybrid,full-size,mini-van,10386.0,ia,39.7966,-93.5509
F10YRN63561,10500,excellent,gas,full-size,truck,81500.0,ia,41.5887,-93.6212
3HGGK5H84JM725181,14976,excellent,gas,mid-size,SUV,16303.0,ia,39.7966,-93.5509
2T87U8L129321,19500,like new,gas,full-size,coupe,24100.0,ia,47.4575,-92.4818
WBAPH5C57BA441646,1499,excellent,gas,full-size,sedan,129746.0,az,32.7093,-114.491
1GYEK63N03R208769,6800,good,gas,full-size,SUV,211123.0,ar,36.6448,-93.21799999999999
KNDJN2A21H7460188,14700,good,gas,full-size,SUV,9551.0,ar,36.6448,-93.21799999999999
1NXBR32E36Z588174,3995,good,gas,compact,sedan,154817.0,ia,42.5048,-92.4056
2C4RDGBG0GR139835,11495,good,gas,full-size,van,86550.0,ar,36.3358,-94.2104
KMHDN46D760277181,665,fair,gas,sub-compact,sedan,139096.0,ar,35.9242,-94.1957
3VWSE69M94M058191,3250,good,gas,mid-size,sedan,155000.0,md,38.7807,-76.0757
1C4NJCBA3GD569177,12595,good,gas,full-size,SUV,73252.0,ar,36.3358,-94.2104
1N4AA5AP4AC806729,5000,good,gas,mid-size,coupe,129010.0,ia,41.7421,-92.7344
2G1FK3DJ4B9163549,18500,good,gas,full-size,convertible,55000.0,ia,41.5839,-93.5199
2HKRM3H7XEH533790,15900,excellent,gas,mid-size,SUV,119438.0,ar,36.1886,-94.1383
3FA6P0K92HR141249,16900,excellent,gas,mid-size,sedan,59306.0,ar,36.1886,-94.1383
KMHTC6AE8FU232201,13900,excellent,gas,mid-size,coupe,52054.0,ar,36.1886,-94.1383
1GCRKSE39BZ354601,16900,excellent,gas,full-size,truck,135000.0,ar,36.6955,-93.115
1FT7W2BT4BEC19615,26900,excellent,diesel,full-size,truck,187000.0,ar,36.6955,-93.115
1C6RR7VT6JS123971,36500,like new,gas,full-size,truck,64780.0,ar,36.18,-94.036
2C4RDGBG3ER355563,11800,good,gas,full-size,van,65839.0,ar,36.6448,-93.21799999999999
2C4RDGBG3ER355563,11800,good,gas,full-size,van,65839.0,ar,36.6448,-93.21799999999999
WVGAV3AX9EW625158,10995,good,gas,full-size,SUV,46488.0,ar,36.3358,-94.2104
1FMCU0GX0FUC63025,10680,excellent,gas,mid-size,SUV,102421.0,ar,37.0512,-93.2972
1FTFW1EF4CKD98771,16800,good,gas,full-size,truck,85000.0,ar,36.6448,-93.21799999999999
1C4PJLCS9EW148467,9998,good,gas,full-size,SUV,74359.0,ar,36.6448,-93.21799999999999
2T1BR12E8YC340222,2495,good,gas,sub-compact,sedan,187000.0,ri,41.7336,-71.5479
1C4PJLAB7HW577422,16900,excellent,gas,mid-size,SUV,60858.0,ar,36.1886,-94.1383
5XXGT4L34LG391482,18900,excellent,gas,mid-size,sedan,5274.0,ar,36.1886,-94.1383
WAUKGAFL1CA015436,14995,excellent,gas,mid-size,sedan,146270.0,ri,41.9099,-72.6029
3FA6P0T95HR293282,17900,excellent,gas,mid-size,sedan,25789.0,ar,36.1886,-94.1383
5XXGT4L11HG150081,15900,excellent,gas,mid-size,sedan,36206.0,ar,36.1886,-94.1383
1N4AL3AP9HC128214,17900,like new,gas,mid-size,sedan,17857.0,ar,36.1886,-94.1383
WVGAK7A99AD002386,12500,good,diesel,full-size,SUV,127000.0,ar,36.22,94.1248
1D7RB1GP5BS674250,10995,excellent,gas,full-size,pickup,152000.0,ar,36.0582,-94.1634
1FTEW1EF2HFA16443,0,excellent,gas,mid-size,truck,70082.0,ar,34.9007,-95.75200000000001
WDDNG76X57A084339,15999,excellent,gas,full-size,sedan,109640.0,mi,42.2809,-85.6863
WVWAD63B75E008244,2700,good,gas,full-size,sedan,158300.0,ri,41.8729,-71.3907
3GCUKREC3EG116931,0,excellent,gas,mid-size,truck,92898.0,ar,34.9007,-95.75200000000001
5TDKKRFH2GS138117,0,excellent,gas,mid-size,SUV,93126.0,ar,34.9007,-95.75200000000001
3GCUKRECXJG222187,0,excellent,gas,mid-size,truck,30602.0,ar,34.9007,-95.75200000000001
1C6RR6FT3KS723454,0,excellent,gas,mid-size,truck,6391.0,ar,34.9007,-95.75200000000001
3GNTKGE39BG323004,16000,excellent,gas,full-size,truck,154121.0,ar,35.3427,-94.3784
1FT7W2BT4BEC19615,26900,excellent,diesel,full-size,truck,187000.0,ar,36.6955,-93.115
JH4KB2F69AC000846,5995,excellent,gas,full-size,sedan,295000.0,ar,35.333,-94.3082
1N6AD0EV8EN719307,15995,good,gas,full-size,truck,120408.0,ia,41.6144,-93.6006
1GCRKSE33BZ285582,14995,good,gas,full-size,truck,149270.0,ia,41.6144,-93.6006
1G1AY8782C5120129,16995,good,gas,mid-size,coupe,66533.0,ia,41.6144,-93.6006
1C6RREDT0KN860282,0,excellent,gas,mid-size,truck,19101.0,ar,34.9007,-95.75200000000001
1FTEW1EP1JKC63247,0,excellent,gas,mid-size,truck,67819.0,ar,34.9007,-95.75200000000001
3GCPCNEH7HG329013,0,excellent,gas,mid-size,truck,43491.0,ar,34.9007,-95.75200000000001
2GNFLFEK4E6196240,9500,good,gas,full-size,SUV,97000.0,ia,43.1531,-91.1912
1B3HB48B48D610502,2500,fair,gas,mid-size,hatchback,69900.0,ia,42.9886,-90.655
1GKS2GKC4HR232339,0,excellent,gas,full-size,SUV,81802.0,ar,34.9007,-95.75200000000001
1GNSKHKC7KR175375,0,excellent,gas,full-size,SUV,42698.0,ar,34.9007,-95.75200000000001
4S4BT61C637106780,2650,good,gas,mid-size,SUV,246000.0,ia,42.2582,-90.4356
3GCPKREA0BG386786,10950,excellent,gas,full-size,pickup,141000.0,ia,42.2582,-90.4356
1GNSKKE37BR183324,0,excellent,gas,full-size,SUV,170042.0,ia,41.5423,-93.6252
1FT7W2BT4BEC19615,26900,excellent,diesel,full-size,truck,187000.0,ia,36.6955,-93.115
2HGFC4B06HH311298,0,excellent,gas,compact,coupe,76662.0,ar,34.9007,-95.75200000000001
1FTEW1EG5HFC88221,0,excellent,gas,mid-size,truck,90273.0,ar,34.9007,-95.75200000000001
5TFAZ5CN4HX027784,0,excellent,gas,compact,truck,95337.0,ar,34.9007,-95.75200000000001
1GTU9FEL6KZ383972,0,excellent,gas,mid-size,truck,7322.0,ar,34.9007,-95.75200000000001
1GCRCREH3JZ141109,0,excellent,gas,mid-size,truck,70230.0,ar,34.9007,-95.75200000000001
3D4GG47B19T185607,0,excellent,gas,full-size,SUV,143944.0,ar,34.9007,-95.75200000000001
3GCUKSECXGG224618,0,excellent,gas,mid-size,truck,85529.0,ar,34.9007,-95.75200000000001
1B3CB4HA7AD533728,3500,excellent,gas,compact,sedan,141000.0,ia,42.4845,-92.325
WBAPL5G53BNN23861,10995,good,gas,compact,sedan,87394.0,ia,42.5048,-92.4056
1GNSKBKC8HR308814,0,excellent,gas,full-size,SUV,65912.0,ar,34.9007,-95.75200000000001
1FALP4444VF173222,5500,excellent,gas,sub-compact,convertible,46000.0,ia,42.4845,-92.325
1NXBR30E07Z904005,4200,excellent,gas,compact,sedan,138000.0,ia,42.4845,-92.325
1FAHP3M26CL266613,6000,excellent,gas,compact,hatchback,110000.0,ia,41.3015,-91.6987
1D4GP24393B220758,1000,fair,gas,mid-size,mini-van,204000.0,ia,41.47,-91.84
1HGCP2F49AA000882,6999,excellent,gas,mid-size,sedan,108000.0,ia,42.4845,-92.325
1GCRKSE39BZ354601,16900,excellent,gas,full-size,truck,135000.0,ar,36.6955,-93.115
KNDJP3A54G7856592,8500,excellent,gas,mid-size,SUV,71267.0,ia,44.7778,-96.4611
1NXBR32E36Z588174,3995,good,gas,compact,sedan,154817.0,ia,42.5048,-92.4056
1FT7W2BT4BEC19615,26900,excellent,diesel,full-size,truck,187000.0,ar,36.6955,-93.115
1GYS4KKJ1HR100026,55000,excellent,gas,full-size,SUV,72800.0,ia,41.1596,-96.2286
RCODE,6500,fair,gas,full-size,coupe,51000.0,ia,41.2075,-96.1147
1FTFW1ET6BFC08868,0,excellent,gas,full-size,pickup,177406.0,ct,41.2175,-73.0549
1FTFX1EF6CFB81812,0,excellent,gas,full-size,pickup,80326.0,ct,41.2175,-73.0549
1GCPKSE38BF131183,0,excellent,gas,full-size,pickup,112607.0,ct,41.2175,-73.0549
1GCHK29U57E188574,0,excellent,gas,full-size,pickup,110674.0,ct,41.2175,-73.0549
1G6DF8E55D0155641,12500,excellent,gas,full-size,wagon,108127.0,ar,35.0823,-92.4683
JHLRD78873C043125,2750,good,gas,mid-size,SUV,228000.0,ia,41.46,-96.0263
1G2NW52E74C187353,3500,good,gas,mid-size,sedan,166000.0,ia,41.4508,-96.0264
1G1BC5SM3H7201481,7850,good,gas,compact,sedan,52600.0,ar,35.3067,-93.0712
1FT7W2BT4BEC19615,26900,excellent,diesel,full-size,truck,187000.0,ar,36.6955,-93.115
1FDWE35S78DB45172,9800,good,gas,full-size,bus,116617.0,ar,34.361999999999995,-92.8128
5N1AL0MM8FC515338,21950,good,gas,mid-size,SUV,41933.0,ar,34.9468,-92.0112
5FNYF5H81GB056792,20490,excellent,gas,full-size,SUV,87804.0,ar,34.9469,-92.0109
JTHBF5C26A2098800,11999,excellent,gas,sub-compact,sedan,101665.0,ia,41.2562,-96.0234
2D4RN4DG7BR725985,1,good,gas,full-size,mini-van,150000.0,mi,42.6866,-84.5664
JTHCE96SX70009177,9995,excellent,gas,full-size,sedan,110221.0,ri,41.9099,-72.6029
YV1AW8801N1918356,495,fair,gas,full-size,wagon,200000.0,ct,41.3572,-72.0579
WFODP3TH4H4119879,34900,like new,gas,compact,hatchback,11300.0,ct,41.6973,-72.3072
1FTFX1EG8GFD07103,34750,like new,gas,mid-size,pickup,34800.0,ct,41.3997,-72.0904
5FNYF48499B040981,9850,excellent,gas,full-size,SUV,137000.0,ia,41.2126,-95.9746
5TDBT44A95S254773,7450,good,gas,full-size,SUV,186553.0,ct,41.3253,-72.2108
JNRAS18U29M103664,10495,good,gas,full-size,SUV,119500.0,ar,34.6531,-93.0564
1FTFW1ET2DFC53681,26000,excellent,gas,full-size,pickup,150200.0,ar,34.6478,-92.3849
1C6RR7YT5HS566571,33990,excellent,gas,full-size,truck,65673.0,nh,42.9189,-70.8617
1J8GN28K69W539467,0,excellent,gas,mid-size,SUV,118173.0,ar,35.0847,-92.4358
2T3RFREV4FW242678,14990,excellent,gas,full-size,SUV,92979.0,nh,42.9189,-70.8617
1FTFW1EFXGFC15565,0,good,gas,full-size,pickup,166090.0,ar,33.2117,-92.6565
5N1AZ2MH1HN141756,25990,excellent,gas,full-size,SUV,50429.0,nh,42.9189,-70.8617
1D7RV1GT4BS531584,18990,excellent,gas,full-size,truck,65642.0,nh,42.9189,-70.8617
JTEES43A682051252,10990,excellent,gas,full-size,SUV,155726.0,nh,42.9189,-70.8617
JF2SJAEC0HH454973,17990,excellent,gas,full-size,SUV,61374.0,nh,42.9189,-70.8617
1FTFX1ET0CFB78720,16990,excellent,gas,full-size,truck,104159.0,nh,42.9189,-70.8617
1GNSCAKC9GR402609,0,good,gas,full-size,pickup,96904.0,ar,33.2116,-92.6567
3D73Y3CL8AG110620,25995,good,diesel,full-size,truck,95506.0,mi,43.0506,-83.6151
1FD0W5HT5EEB65476,28990,good,diesel,full-size,truck,171206.0,ny,40.4688,-74.2817
3C7WRNAL2GG153252,52990,good,diesel,full-size,truck,35182.0,ny,40.4688,-74.2817
3D6WG46A98G218159,15990,good,diesel,full-size,truck,209854.0,ny,40.4688,-74.2817
1FDUF5GY8FEA59670,24990,good,gas,full-size,truck,191762.0,ny,40.4688,-74.2817
3FRXF75U76V336300,16490,good,diesel,full-size,truck,51806.0,ny,40.4688,-74.2817
3FRXF75W28V647430,17990,good,diesel,full-size,truck,37177.0,ny,40.4688,-74.2817
JTHCE1BL6D5006064,22000,excellent,gas,full-size,coupe,95000.0,ri,41.5944,-71.252
5NPEC4AC6DH639117,9998,excellent,gas,mid-size,sedan,97245.0,ca,35.3374,-119.01700000000001
1N4AL3AP8FN378609,10998,excellent,gas,mid-size,sedan,101182.0,ca,35.3374,-119.01700000000001
JM1BL1U60B1405101,7998,excellent,gas,compact,sedan,133090.0,ca,35.3374,-119.01700000000001
3C7WDNBL4CG296534,30990,good,diesel,full-size,truck,109523.0,ny,40.4688,-74.2817
1GDP7C13X4F505868,27490,good,diesel,full-size,truck,53854.0,ny,40.4688,-74.2817
5XXGR4A61DG092173,11998,excellent,gas,mid-size,sedan,118687.0,ca,35.3374,-119.01700000000001
1FT8W3BT8EEA80426,26980,excellent,diesel,full-size,truck,147337.0,ar,29.8022,-95.4654
5YFBURHE4HP654664,16998,excellent,gas,compact,sedan,32600.0,ca,35.3374,-119.01700000000001
3D7KS29CX6G140384,15990,good,diesel,full-size,truck,234962.0,ny,40.4688,-74.2817
1GBDV13167D181173,9995,good,gas,mid-size,mini-van,55625.0,ca,33.8748,-117.553
3FRNF7FK2DV026184,27990,good,diesel,full-size,truck,189199.0,ny,40.4688,-74.2817
1FTRF3BTXFEC09482,27990,good,diesel,full-size,truck,53628.0,ny,40.4688,-74.2817
1FDWF36PX6EA16728,12490,good,diesel,full-size,truck,205944.0,ny,40.4688,-74.2817
1GDE4C1G07F416589,27990,good,gas,full-size,truck,66080.0,ny,40.4688,-74.2817
1FT7X3A69BEC22072,10990,good,gas,full-size,truck,194698.0,ny,40.4688,-74.2817
1GC2CZCG6DZ379858,17990,good,gas,full-size,truck,99748.0,ny,40.4688,-74.2817
2GTEK13M481205289,14499,excellent,gas,full-size,pickup,128487.0,nh,42.8753,-71.1562
3GNFK16Z06G128587,4500,excellent,gas,full-size,SUV,172395.0,nh,42.8753,-71.1562
WDDGF8AB7DR295973,10995,excellent,gas,mid-size,sedan,119000.0,nh,43.0569,-71.257
5TDYKRFH4FS117424,24000,excellent,gas,full-size,SUV,66500.0,ar,34.0091,-95.0686
1FT7W2BT4KED47451,54000,excellent,diesel,full-size,pickup,26146.0,ar,32.263000000000005,-95.3065
1FDWF36558EC59994,22490,good,gas,full-size,truck,55566.0,ny,40.4688,-74.2817
3D6WU7EL3BG511740,35990,good,diesel,full-size,truck,98579.0,ny,40.4688,-74.2817
1FD0W5GY3EEB45546,17990,good,gas,full-size,truck,118360.0,ny,40.4688,-74.2817
1FDBF2A6XGEC32782,20490,good,gas,full-size,truck,67124.0,ny,40.4688,-74.2817
1GNSCAKC9GR402609,0,excellent,gas,full-size,SUV,96904.0,ar,33.2116,-92.6569
1FDWF36568EE36908,21990,good,gas,full-size,truck,68845.0,ny,40.4688,-74.2817
1FD0X5HTXCEA33548,27990,good,diesel,full-size,truck,132417.0,ny,40.4688,-74.2817
1FDWF36548EE36910,21990,good,gas,full-size,truck,71743.0,ny,40.4688,-74.2817
1FTSE34L28DB20435,14990,good,gas,full-size,truck,172439.0,ny,40.4688,-74.2817
1GCHG35UX61221121,18990,good,gas,full-size,truck,120669.0,ny,40.4688,-74.2817
1FTSE34L85HB05765,12990,good,gas,full-size,truck,175721.0,ny,40.4688,-74.2817
1FDUF5HT1BEA38995,25999,good,diesel,full-size,truck,133272.0,ny,40.4688,-74.2817
1FTFW1EFXGFC15565,0,good,gas,full-size,pickup,166090.0,ar,33.2117,-92.6567
1G1FP31F9KL145350,19500,like new,gas,mid-size,convertible,12200.0,ri,41.6914,-71.5768
2T1BURHE0HC798695,18892,like new,gas,mid-size,sedan,55066.0,ca,35.3056,-119.036
